"Name","Category","Phone","City","State","License Number","Why Kept"
"Aphillyated","Wholesale Motor Vehicle Dealer","4804380675","Mesa","AZ","L10001211","State-licensed wholesale dealer - Sep 13 push"
"Apollo Auto Sales, Inc.","Motor Vehicle Dealer (general)","","Cumberland","RI","530","State-licensed dealer - Sep 13 push"
"Apple Tree Brokers LLC","Wholesale Motor Vehicle Dealer","6234988111","Peoria","AZ","L10000111","State-licensed wholesale dealer - Sep 13 push"
"Aquidneck Motors, Inc.","Motor Vehicle Dealer (general)","","Middletown","RI","363","State-licensed dealer - Sep 13 push"
"AR Auto Investments","Wholesale Motor Vehicle Dealer","6027431092","Peoria","AZ","L10003221","State-licensed wholesale dealer - Sep 13 push"
"AR AUTO SALES","Wholesale Motor Vehicle Dealer","","Denver","CO","36991","State-licensed wholesale dealer - Sep 13 push"
"ARAGON MOTORS LLC","Wholesale Motor Vehicle Dealer","6026174781","TUCSON","AZ","L10003237","State-licensed wholesale dealer - Sep 13 push"
"Arch Angels Auto","Wholesale Motor Vehicle Dealer","","Aurora","CO","42968","State-licensed wholesale dealer - Sep 13 push"
"Archway Motors LLC","Wholesale Motor Vehicle Dealer","4805440798","Scottsdale","AZ","L00014964","State-licensed wholesale dealer - Sep 13 push"
"Arizona Capital Fins LLC","Wholesale Motor Vehicle Dealer","4802273615","Gilbert","AZ","L00011668","State-licensed wholesale dealer - Sep 13 push"
"ARIZONA CAR CONNECTIONS LLC","Wholesale Motor Vehicle Dealer","4808453999","Laveen","AZ","L10002703","State-licensed wholesale dealer - Sep 13 push"
"ARIZONA FIRST FINANCIAL LLC","Wholesale Motor Vehicle Dealer","480-490-5139","GLENDALE","AZ","L10001482","State-licensed wholesale dealer - Sep 13 push"
"Arizona Investment Firm LLC","Wholesale Motor Vehicle Dealer","6023583928","Glendale","AZ","L10002022","State-licensed wholesale dealer - Sep 13 push"
"ARIZONA LENDING SOLUTIONS LLC","Wholesale Motor Vehicle Dealer","928-310-5921","PHOENIX","AZ","L10002861","State-licensed wholesale dealer - Sep 13 push"
"ARIZONA ROADS RV","Wholesale Motor Vehicle Dealer","818-406-7600","YUMA","AZ","L10002605","State-licensed wholesale dealer - Sep 13 push"
"Arizona Wholesalers","Wholesale Motor Vehicle Dealer","480-205-0409","Phoenix","AZ","L10000811","State-licensed wholesale dealer - Sep 13 push"
"Arlington RV Supercenter, Inc.","Motor Vehicle Dealer (general)","","East Greenwich","RI","584","State-licensed dealer - Sep 13 push"
"Arlyn's LLC","Wholesale Motor Vehicle Dealer","6028141085","Avondale","AZ","L00015994","State-licensed wholesale dealer - Sep 13 push"
"ARMANDOS AUTO & DETAIL SHOP","Wholesale Motor Vehicle Dealer","","Fort Lupton","CO","39661","State-licensed wholesale dealer - Sep 13 push"
"Arod Holdings","Wholesale Motor Vehicle Dealer","6232308818","Phoenix","AZ","L00015854","State-licensed wholesale dealer - Sep 13 push"
"ARRA MOTOR CLUB LLC","Wholesale Motor Vehicle Dealer","(718)810-5569","GLENDALE","AZ","L10000545","State-licensed wholesale dealer - Sep 13 push"
"Arrowhead Auto Wholesale LLC","Wholesale Motor Vehicle Dealer","4802237413","Glendale","AZ","L00011669","State-licensed wholesale dealer - Sep 13 push"
"Arrowhead Unlimited","Wholesale Motor Vehicle Dealer","6023171829","Peoria","AZ","L00010882","State-licensed wholesale dealer - Sep 13 push"
"Art Enterprice LLC","Wholesale Motor Vehicle Dealer","6023152172","Scottsdale","AZ","L00014189","State-licensed wholesale dealer - Sep 13 push"
"AS Auto Services LLC","Wholesale Motor Vehicle Dealer","","Denver","CO","47641","State-licensed wholesale dealer - Sep 13 push"
"ASA Venture Group","Wholesale Motor Vehicle Dealer","4804350522","Phoenix","AZ","L10002746","State-licensed wholesale dealer - Sep 13 push"
"ASAH LLC","Wholesale Motor Vehicle Dealer","6056512271","Phoenix","AZ","L10001126","State-licensed wholesale dealer - Sep 13 push"
"ASL ENTERPRISES LLC","Wholesale Motor Vehicle Dealer","","Colorado Springs","CO","44250","State-licensed wholesale dealer - Sep 13 push"
"Astoria Motors","Wholesale Motor Vehicle Dealer","4806587378","Phoenix","AZ","L10003183","State-licensed wholesale dealer - Sep 13 push"
"Aswadi Wholesale Motor Vehicles","Wholesale Motor Vehicle Dealer","4804149308","Laveen","AZ","L00016120","State-licensed wholesale dealer - Sep 13 push"
"Atlantic Auto Sales","Wholesale Motor Vehicle Dealer","7149002886","Gilbert","AZ","L10003410","State-licensed wholesale dealer - Sep 13 push"
"Atlantic Autocenter, LLC","Motor Vehicle Dealer (general)","","Cranston","RI","426","State-licensed dealer - Sep 13 push"
"Atlantic Bays Auto Sales and Service","Motor Vehicle Dealer (general)","","Providence","RI","252","State-licensed dealer - Sep 13 push"
"Atlas Auto Sales","Motor Vehicle Dealer (general)","","West Warwick","RI","567","State-licensed dealer - Sep 13 push"
"ATLAS MOTORS LLC","Wholesale Motor Vehicle Dealer","","Centennial","CO","43064","State-licensed wholesale dealer - Sep 13 push"
"ATM Auto, LLC.","Wholesale Motor Vehicle Dealer","","Colorado Springs","CO","46347","State-licensed wholesale dealer - Sep 13 push"
"Aubreys Auto LLC","Wholesale Motor Vehicle Dealer","4807475422","Phoenix","AZ","L00014502","State-licensed wholesale dealer - Sep 13 push"
"AUCTION XPRESS LLC","Wholesale Motor Vehicle Dealer","(561)543-6000","ALTAMONTE SPRINGS","FL","1149412-1","State-licensed wholesale dealer - Sep 13 push"
"Audi Warwick","Motor Vehicle Dealer (general)","","Warwick","RI","278","State-licensed dealer - Sep 13 push"
"Audrian Automobile Museum","Motor Vehicle Dealer (general)","","Newport","RI","579","State-licensed dealer - Sep 13 push"
"AUTO ADVANTAGE OF ARIZONA LLC","Wholesale Motor Vehicle Dealer","605-490-3200","Carefree","AZ","L10003569","State-licensed wholesale dealer - Sep 13 push"
"Auto Advisory Group","Wholesale Motor Vehicle Dealer","","Broomfield","CO","47543","State-licensed wholesale dealer - Sep 13 push"
"AUTO BANK","Wholesale Motor Vehicle Dealer","(918) 272-6552","OWASSO","OK","10577","State-licensed wholesale dealer - Sep 13 push"
"Auto Bargain","Wholesale Motor Vehicle Dealer","6023347576","Phoenix","AZ","L00015209","State-licensed wholesale dealer - Sep 13 push"
"AUTO BROKERS OF COLORADO","Wholesale Motor Vehicle Dealer","","Centennial","CO","1777","State-licensed wholesale dealer - Sep 13 push"
"Auto City, Inc.","Motor Vehicle Dealer (general)","","Providence","RI","542","State-licensed dealer - Sep 13 push"
"Auto Club LLC","Wholesale Motor Vehicle Dealer","6025833280","phoenix","AZ","L10001503","State-licensed wholesale dealer - Sep 13 push"
"Auto Coin Inc","Wholesale Motor Vehicle Dealer","6025290017","Phoenix","AZ","L10001146","State-licensed wholesale dealer - Sep 13 push"
"AUTO DEPOT WHOLESALE INC","Motor Vehicle Dealer (wholesale name match)","","MADISON","TN","22447","State-licensed dealer - Sep 13 push"
"Auto Dreams On LLC","Wholesale Motor Vehicle Dealer","6025757910","Phoenix","AZ","L10002018","State-licensed wholesale dealer - Sep 13 push"
"AUTO DUDE WHOLESALE, LLC","Wholesale Motor Vehicle Dealer","(405) 799-7778","OKLAHOMA CITY","OK","10565","State-licensed wholesale dealer - Sep 13 push"
"Auto Factory, Inc.","Motor Vehicle Dealer (general)","","East Providence","RI","207","State-licensed dealer - Sep 13 push"
"Auto Financial Group, LLC.","Wholesale Motor Vehicle Dealer","","Aurora","CO","47355","State-licensed wholesale dealer - Sep 13 push"
"Auto For You","Wholesale Motor Vehicle Dealer","6237552737","Glendale","AZ","L10001697","State-licensed wholesale dealer - Sep 13 push"
"Auto Gallery, Inc.","Motor Vehicle Dealer (general)","","Tiverton","RI","731","State-licensed dealer - Sep 13 push"
"AUTO GLOBAL LINK","Wholesale Motor Vehicle Dealer","","DENVER","CO","40704","State-licensed wholesale dealer - Sep 13 push"
"AUTO GLOBAL SOLUTIONS INC.","Wholesale Motor Vehicle Dealer","(585)304-2303","DAVIE","FL","1154046-1","State-licensed wholesale dealer - Sep 13 push"
"Auto Haus LLC","Wholesale Motor Vehicle Dealer","4807900723","Scottsdale","AZ","L10003128","State-licensed wholesale dealer - Sep 13 push"
"Auto Haven, Inc.","Motor Vehicle Dealer (general)","","Pawtucket","RI","667","State-licensed dealer - Sep 13 push"
"Auto Hut","Wholesale Motor Vehicle Dealer","4802783656","Glendale","AZ","L00016443","State-licensed wholesale dealer - Sep 13 push"
"AUTO LEGENDS, LLC","Wholesale Motor Vehicle Dealer","7252190000","Scottsdale","AZ","L10002066","State-licensed wholesale dealer - Sep 13 push"
"Auto Management Services, LLC.","Wholesale Motor Vehicle Dealer","","Brighton","CO","46828","State-licensed wholesale dealer - Sep 13 push"
"AUTO MARKET GLOBAL LLC","Wholesale Motor Vehicle Dealer","(786)608-5666","DORAL","FL","1153784-1","State-licensed wholesale dealer - Sep 13 push"
"Auto Mart, Inc.","Motor Vehicle Dealer (general)","","Cranston","RI","487","State-licensed dealer - Sep 13 push"
"Auto Outlet Sales Inc","Wholesale Motor Vehicle Dealer","9514965591","Lake Havasu City","AZ","L00016345","State-licensed wholesale dealer - Sep 13 push"
"AUTO PLANET","Wholesale Motor Vehicle Dealer","(918) 852-5436","BROKEN ARROW","OK","10480","State-licensed wholesale dealer - Sep 13 push"
"Auto Prime Sales LLC","Wholesale Motor Vehicle Dealer","9283153444","San Luis","AZ","L10002834","State-licensed wholesale dealer - Sep 13 push"
"AUTO REMARKETING PARTNERS LLC","Wholesale Motor Vehicle Dealer","(315)726-2868","PLANT CITY","FL","1138171-2","State-licensed wholesale dealer - Sep 13 push"
"Auto Rossa Auto Sales LLC","Motor Vehicle Dealer (general)","","Warren","RI","590","State-licensed dealer - Sep 13 push"
"Auto Service Center And Sales","Motor Vehicle Dealer (general)","","North Kingstown","RI","772","State-licensed dealer - Sep 13 push"
"AUTO SOURCE","Wholesale Dealer License","(254) 913-0303","Belton","TX","P123497W","State-licensed wholesale dealer - Sep 13 push"
"Auto Tojik LLC","Wholesale Motor Vehicle Dealer","","Denver","CO","47426","State-licensed wholesale dealer - Sep 13 push"
"Auto Trading LLC","Wholesale Motor Vehicle Dealer","480-667-3467","Mesa","AZ","L10001489","State-licensed wholesale dealer - Sep 13 push"
"Auto Village Sales & Service","Motor Vehicle Dealer (general)","","Coventry","RI","444","State-licensed dealer - Sep 13 push"
"AUTO WHOLESALER LLC","Wholesale Motor Vehicle Dealer","(305)842-4647","MIAMI","FL","1150236-1","State-licensed wholesale dealer - Sep 13 push"
"Auto Wholesalers","Motor Vehicle Dealer (wholesale name match)","","Bettendorf","IA","D6641","State-licensed dealer - Sep 13 push"
"Auto Wholesalers Inc","Motor Vehicle Dealer (wholesale name match)","","Dubuque","IA","D554","State-licensed dealer - Sep 13 push"
"AUTO WORLD WHOLESALE","Motor Vehicle Dealer (wholesale name match)","","MORRISTOWN","TN","189","State-licensed dealer - Sep 13 push"
"Auto X-Change LLC","Wholesale Motor Vehicle Dealer","602-402-3410","Flagstaff","AZ","L10001138","State-licensed wholesale dealer - Sep 13 push"
"AUTOBUY MOTORS, LLC","Wholesale Motor Vehicle Dealer","(405) 341-2508","EDMOND","OK","10734","State-licensed wholesale dealer - Sep 13 push"
"AUTODOM IMPORT LLC","Wholesale Motor Vehicle Dealer","(561)475-6934","LAKE WORTH","FL","1154345-1","State-licensed wholesale dealer - Sep 13 push"
"AUTODRIVE WHOLESALE INC","Wholesale Motor Vehicle Dealer","(917)515-2122","TAMPA","FL","1138170-1","State-licensed wholesale dealer - Sep 13 push"
"Autojenis's","Wholesale Motor Vehicle Dealer","4806719238","Apache Junction","AZ","L00010969","State-licensed wholesale dealer - Sep 13 push"
"Autokenetic LLC","Wholesale Motor Vehicle Dealer","4802505879","Phoenix","AZ","L00013394","State-licensed wholesale dealer - Sep 13 push"
"Autoland, Inc.","Motor Vehicle Dealer (general)","","Coventry","RI","800","State-licensed dealer - Sep 13 push"
"Autoline Auto Sales LLC","Motor Vehicle Dealer (general)","","Pawtucket","RI","724","State-licensed dealer - Sep 13 push"
"AUTOLINK HUB, LLC","Wholesale Motor Vehicle Dealer","(786)266-4512","HIALEAH","FL","1153273-1","State-licensed wholesale dealer - Sep 13 push"
"AUTOMANN","Wholesale Motor Vehicle Dealer","","Denver","CO","38833","State-licensed wholesale dealer - Sep 13 push"
"AutoMatchRI.com Auto Sales","Motor Vehicle Dealer (general)","","North Kingstown","RI","456","State-licensed dealer - Sep 13 push"
"AUTOMAY CAR SALES, INC.","Wholesale Motor Vehicle Dealer","(405) 410-2227","OKLAHOMA CITY","OK","10603","State-licensed wholesale dealer - Sep 13 push"
"Automed Auto Sales, Inc.","Motor Vehicle Dealer (general)","","West Warwick","RI","623","State-licensed dealer - Sep 13 push"
"Automotive Collection Sales and Management LLC","Motor Vehicle Dealer (general)","","Oakland","RI","743","State-licensed dealer - Sep 13 push"
"AUTOMOTIVE FLEET SERVICES LLC","Wholesale Motor Vehicle Dealer","","Aurora","CO","43144","State-licensed wholesale dealer - Sep 13 push"
"Automotive Legacy LLC","Wholesale Motor Vehicle Dealer","6025416262","Phoenix","AZ","L10003436","State-licensed wholesale dealer - Sep 13 push"
"AUTOMOTIVE RESOURCES WHOLESALE LLC","Wholesale Motor Vehicle Dealer","(410)218-3456","CLERMONT","FL","1144934-1","State-licensed wholesale dealer - Sep 13 push"
"Autonas","Wholesale Motor Vehicle Dealer","4805807752","Phoenix","AZ","L00011046","State-licensed wholesale dealer - Sep 13 push"
"AutoNetwork","Wholesale Motor Vehicle Dealer","","Pueblo","CO","44059","State-licensed wholesale dealer - Sep 13 push"
"AUTONOW LLC","Wholesale Motor Vehicle Dealer","602-332-2651","GLENDALE","AZ","L10002219","State-licensed wholesale dealer - Sep 13 push"
"AUTOPAQ LLC","Wholesale Motor Vehicle Dealer","(305)488-0608","DORAL","FL","1147410-1","State-licensed wholesale dealer - Sep 13 push"
"AUTOPROS AZ LLC","Wholesale Motor Vehicle Dealer","6193860919","Buckeye","AZ","L10002736","State-licensed wholesale dealer - Sep 13 push"
"Autos 4 Sale LLC","Wholesale Motor Vehicle Dealer","(602) 299-4755","Phoenix","AZ","L00016734","State-licensed wholesale dealer - Sep 13 push"
"Autos Arizona LLC","Wholesale Motor Vehicle Dealer","6026533956","Phoenix","AZ","L10003637","State-licensed wholesale dealer - Sep 13 push"
"Autos Usados Sanchez LLC","Wholesale Motor Vehicle Dealer","4805266668","GOODYEAR","AZ","L10002900","State-licensed wholesale dealer - Sep 13 push"
"AUTOSELL LLC","Wholesale Motor Vehicle Dealer","","Fort Collins","CO","39268","State-licensed wholesale dealer - Sep 13 push"
"AUTOSENSE LLC","Wholesale Motor Vehicle Dealer","480-781-1324","SURPRISE","AZ","L10000780","State-licensed wholesale dealer - Sep 13 push"
"Autosport Sales & Collision, Inc.","Motor Vehicle Dealer (general)","","Cranston","RI","13","State-licensed dealer - Sep 13 push"
"Autostar Motorsports LLC","Wholesale Motor Vehicle Dealer","6026174255","Avondale","AZ","L00016362","State-licensed wholesale dealer - Sep 13 push"
"Autostop LLC","Wholesale Dealer License","(512) 905-8580","SAN MARCOS","TX","P167799W","State-licensed wholesale dealer - Sep 13 push"
"AUTOSTREETUSA LLC","Wholesale Motor Vehicle Dealer","(561)685-0133","TEQUESTA","FL","1133342-1","State-licensed wholesale dealer - Sep 13 push"
"Autowizard, Inc.","Motor Vehicle Dealer (general)","","Greenville","RI","618","State-licensed dealer - Sep 13 push"
"AUTOXCEL LLC","Wholesale Motor Vehicle Dealer","480-658-9629","GILBERT","AZ","L10002237","State-licensed wholesale dealer - Sep 13 push"
"AUTOXPRESS 305 LLC","Wholesale Motor Vehicle Dealer","(305)540-0660","DORAL","FL","1152537-1","State-licensed wholesale dealer - Sep 13 push"
"Avenue H Auto","Wholesale Dealer License","(713) 818-6070","Rosenberg","TX","P166815W","State-licensed wholesale dealer - Sep 13 push"
"AVENUES WHOLESALE LLC","Wholesale Motor Vehicle Dealer","(904)258-4243","JACKSONVILLE","FL","1152020-1","State-licensed wholesale dealer - Sep 13 push"
"Avondale Motors LLC","Wholesale Motor Vehicle Dealer","602-703-2158","PEORIA","AZ","L00016314","State-licensed wholesale dealer - Sep 13 push"
"AWESOME AUTO SALES","Wholesale Motor Vehicle Dealer","(918) 851-7050","TULSA","OK","10623","State-licensed wholesale dealer - Sep 13 push"
"Ayache Auto Group LLC","Wholesale Motor Vehicle Dealer","4805777716","Queen Creek","AZ","L10003193","State-licensed wholesale dealer - Sep 13 push"
"AYALA FINANCIAL SERVICES LLC","Wholesale Motor Vehicle Dealer","6027856069","Youngtown","AZ","L10002124","State-licensed wholesale dealer - Sep 13 push"
"Aydin LLC","Wholesale Motor Vehicle Dealer","6023320587","Glendale","AZ","L00013632","State-licensed wholesale dealer - Sep 13 push"
"AYM WHOLESALE LLC","Wholesale Motor Vehicle Dealer","6023277296","GLENDALE","AZ","L10002556","State-licensed wholesale dealer - Sep 13 push"
"AZ 48th LLC","Wholesale Motor Vehicle Dealer","602-770-8007","Florence","AZ","L10003184","State-licensed wholesale dealer - Sep 13 push"
"AZ AUTO GIL LLC","Wholesale Motor Vehicle Dealer","480-332-4147","PHOENIX","AZ","L10002398","State-licensed wholesale dealer - Sep 13 push"
"Az Auto LLC","Wholesale Motor Vehicle Dealer","602-617-6918","Phoenix","AZ","L00014734","State-licensed wholesale dealer - Sep 13 push"
"AZ Auto Trader LLC","Wholesale Motor Vehicle Dealer","623-329-8790","Avondale","AZ","L10003600","State-licensed wholesale dealer - Sep 13 push"
"Az Auto Wholesale LLC","Wholesale Motor Vehicle Dealer","4809938286","MESA","AZ","L00010392","State-licensed wholesale dealer - Sep 13 push"
"AZ Elite Motors LLC","Wholesale Motor Vehicle Dealer","6027386420","San Tan Valley","AZ","L10002532","State-licensed wholesale dealer - Sep 13 push"
"Az Kickz LLC","Wholesale Motor Vehicle Dealer","4802068093","Laveen","AZ","L10002748","State-licensed wholesale dealer - Sep 13 push"
"AZ LUXURY AUTOSALES LLC","Wholesale Motor Vehicle Dealer","602-503-6768","PHOENIX","AZ","L10003025","State-licensed wholesale dealer - Sep 13 push"
"AZ ONE AUTO SALE LLC","Wholesale Motor Vehicle Dealer","4805796993","PHOENIX","AZ","L10003599","State-licensed wholesale dealer - Sep 13 push"
"Az One Stop Auto","Wholesale Motor Vehicle Dealer","4803432251","Laveen","AZ","L00016235","State-licensed wholesale dealer - Sep 13 push"
